,ENCFF855XWL,ENCFF394ILT,ENCFF753UVR,ENCFF423HWS,ENCFF428XME,ENCFF827OWX,ENCFF119HDC,ENCFF424IRB,ENCFF346AVD,ENCFF983TON,ENCFF945PKC,ENCFF817OKW,ENCFF840BXH,ENCFF087HIG,ENCFF517MBY,ENCFF187MBB,ENCFF026RES,ENCFF613KZJ,ENCFF874LJS,ENCFF492AZH,ENCFF928HTH,ENCFF077WSJ,ENCFF977LKL,ENCFF564OCC,ENCFF811GWB,ENCFF622GIX,ENCFF141QVV,ENCFF437SBD,ENCFF702OQW,ENCFF296NWQ,ENCFF467YZL,ENCFF375GZN,ENCFF443YAW,ENCFF559ZBP,ENCFF601YUN,ENCFF959RYF,ENCFF865DDB,ENCFF567QQP,ENCFF075BWE,ENCFF434PBY,ENCFF785XEV,ENCFF470PDD,ENCFF995TKW,ENCFF625JKM,ENCFF463OCW,ENCFF645YXV,ENCFF754CFM,ENCFF538UNB,ENCFF889KIG,ENCFF946HWJ,ENCFF392GLP,ENCFF589FYO,ENCFF494FJB,ENCFF067MGG,ENCFF729CFS,ENCFF385QYX,ENCFF905HDC,ENCFF800IDT,ENCFF074PXG,ENCFF565UUV,ENCFF344UVE,ENCFF614WZC,ENCFF611QTT,ENCFF873NQS,ENCFF682HIM,ENCFF730IMW,ENCFF018VLM,ENCFF021WXP,ENCFF545SIA,ENCFF755NNR,ENCFF253JUY,ENCFF688ZST,ENCFF837PEP,ENCFF006ELI,ENCFF461VEI,ENCFF850VDF,ENCFF538RSM,ENCFF399REE,ENCFF062GEP,ENCFF434PFO,ENCFF080DVI,ENCFF141FGO,ENCFF513ONW,ENCFF101KOX,ENCFF794XRI,ENCFF354BKY
ENSG00000274552.1,0,1,1,0,0,0,1,2,0,3,1,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
ENSG00000207932.1,20,101,14,9,9,21,38,106,135,142,164,416,1,12,2608,1358,93,24,21,81,34,111,55,84,55,52,42,12,17,47,64,12,7,4,3,238,830,222,96,424,235,18,18,30,19,926,543,68,114,16,7,15,119,12,9,11,147,78,28,16,13,29,35,25,9,6,12,13,5,28,23,6,2,524,282,70,98,384,402,13,33,22,253,114,444,485
ENSG00000283829.1,26,318,8,27,33,27,41,9,1,1,5,0,0,0,3,4,8,7,2,5,7,50,2,10,4,2,3,1,2,1,2,94,22,40,55,73,100,8,54,10,6,1,0,1,1,4,2,12,4,2,0,6,12,15,1,5,8,7,1,0,1,0,0,2,0,4,0,1,0,5,2,1,0,193,206,63,37,4,129,24,1,10,62,14,15,8
ENSG00000221598.3,14,127,9,4,7,7,52,32,27,105,33,415,5,8,18,18,64,44,35,14,16,47,91,90,138,7,32,51,40,25,38,35,20,17,20,15,25,22,20,73,85,31,22,98,38,21,16,21,33,31,12,38,143,14,2,4,2,8,37,18,18,12,16,14,17,3,28,17,8,33,6,11,7,6,5,7,25,35,4,2,14,9,55,64,57,21
ENSG00000264160.1,0,4,0,0,0,1,0,1,1,0,0,2,0,0,0,0,1,2,0,0,0,0,2,3,0,0,0,0,0,1,0,1,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
ENSG00000266533.1,5,29,3,6,2,2,12,12,10,8,29,43,0,2,2,1,2,1,0,5,4,4,2,8,10,4,3,3,5,1,5,3,1,0,2,4,4,2,1,24,63,1,0,0,2,3,1,2,2,0,2,8,15,3,1,2,3,2,5,2,6,5,0,2,1,0,1,1,2,2,0,0,2,0,3,0,10,3,5,0,3,4,12,3,2,2
ENSG00000283990.1,706,5012,371,476,115,105,1911,994,534,1317,631,1172,870,1124,671,125,697,802,670,163,104,324,759,561,701,144,653,635,655,706,544,596,384,316,324,515,340,86,630,1237,1598,2035,1046,1350,1335,614,813,639,333,910,701,2324,6969,574,438,361,88,116,757,414,748,777,840,1064,872,475,864,620,592,863,490,621,462,213,141,180,292,289,196,53,166,382,700,1076,305,426
ENSG00000284175.1,0,0,0,0,0,0,0,1,1,0,4,5,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,4,0,1,0,0,2,0,0,0,0,0,1,3,3,0,0,0,1,0,1,3,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000284520.1,92394,617630,63407,70288,26767,20477,364337,160640,94511,314617,215343,465800,291470,378385,307374,145301,757169,116219,99382,36838,21962,83782,198756,221330,277770,40188,257699,268751,223179,285185,360618,42857,39401,35285,30586,73473,79546,48564,94008,331126,319759,251904,125291,194982,180302,196665,159641,254143,216767,305500,168694,670420,1728674,62136,43393,46808,18054,23836,153687,93053,156424,151951,97501,131897,104088,74885,152175,168708,139004,232235,111379,102581,66707,49737,30109,38224,99255,162743,48631,10236,76913,53609,181283,257709,163338,194420
ENSG00000266508.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266887.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264139.1,5,27,0,4,0,0,5,6,1,3,2,1,0,1,0,0,3,0,0,0,1,0,28,56,37,0,0,1,0,1,0,0,0,0,2,3,0,1,1,12,1,0,1,1,0,24,7,1,0,0,0,4,10,0,0,5,0,0,6,1,2,3,2,3,0,1,2,5,2,2,0,2,0,6,5,3,0,0,2,1,6,3,4,3,10,13
ENSG00000276753.1,0,4,0,1,1,0,0,1,1,0,1,4,0,0,0,0,0,0,1,2,0,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,10,14,0,0,1,1,2,1,1,0,2,2,4,22,1,0,0,0,3,4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,3,0,0,1,0
ENSG00000265658.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277120.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000265284.1,2,10,0,0,4,0,1,3,1,0,2,3,0,0,1,4,4,0,0,0,0,1,0,0,0,29,15,0,0,0,0,1,0,0,0,12,7,11,1,5,1,2,0,0,0,6,2,0,0,1,2,0,4,2,0,1,5,0,0,0,0,0,0,1,0,1,5,6,1,0,0,1,2,2,2,2,4,3,4,0,0,0,12,75,1,0
ENSG00000264268.1,0,1,0,0,0,0,3,1,0,0,2,4,0,0,1,2,0,0,1,2,0,10,14,6,7,2,3,1,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,3,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,3,5,0,0,1,2
ENSG00000207628.3,61,235,23,37,58,112,67,28,26,12,21,19,6,5,56,41,84,6,4,33,11,103,56,54,39,5,5,4,9,8,6,11,6,3,13,375,274,10,61,33,48,30,13,26,19,33,42,49,22,4,3,4,12,35,33,39,219,139,18,11,24,9,32,29,10,1,2,5,2,10,3,5,0,337,339,96,26,30,235,109,11,19,50,13,53,27
ENSG00000263652.1,1,16,1,3,3,4,5,3,0,3,2,3,1,4,8,6,51,1,1,1,0,4,6,4,1,1,2,4,3,1,3,8,2,1,4,2,11,0,2,8,13,1,4,0,2,19,4,2,2,9,4,3,24,3,2,2,0,4,0,0,2,2,11,19,8,4,5,5,5,1,3,2,3,7,8,6,5,9,5,0,9,0,4,21,4,17
ENSG00000283493.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265144.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265465.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ENSG00000264566.3,1178,4742,401,346,80,57,160,371,182,218,91,74,60,150,34,27,256,163,186,35,30,240,64,43,128,34,124,158,192,263,111,296,93,74,131,252,233,35,57,296,252,679,318,582,421,98,243,98,50,134,127,387,1075,425,609,163,127,74,71,44,172,92,457,446,228,426,505,434,549,658,150,210,187,132,135,217,103,77,158,46,23,41,146,246,175,131
ENSG00000277569.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000264090.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263600.1,1,13,1,4,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,4,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,5,3,3,2,0,2,2,0,0,1,0,0,0
ENSG00000221348.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221466.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263730.1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000263972.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207870.1,55302,288186,59861,41586,36959,25253,137295,6275,3328,4096,5855,5222,5582,9391,16815,4305,32614,4491,3984,1970,952,4402,34294,22732,19506,4189,11146,2420,2608,3501,2038,1649,1232,1133,1168,10507,7850,5759,20093,39262,35424,13685,6177,10934,11926,34452,40984,8171,2058,37166,22920,48789,319297,4601,2574,5215,4047,1386,1755,863,1504,1359,7618,8996,14688,5733,9320,16290,8668,29909,9862,8228,5921,11305,17786,7811,12927,11637,52646,14770,6186,7060,28072,35859,12194,20543
ENSG00000207725.3,3072,23545,5916,4752,2667,909,9455,1829,915,1113,1000,1349,1581,3419,2717,1430,10508,665,551,104,99,311,11816,4158,4042,853,1637,1018,973,1046,663,500,308,219,289,1215,1338,559,2232,11339,9648,6339,2389,4588,5251,6866,4402,659,578,7742,5051,8341,65963,869,417,1075,211,147,544,254,552,503,3300,4247,5279,1634,3110,5423,2496,7797,2780,2169,1855,850,797,438,1726,1697,2188,392,1158,1300,11082,7902,2205,4207
ENSG00000263858.1,0,2,0,0,0,0,0,1,0,0,0,2,2,1,0,1,0,1,1,1,0,3,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0
ENSG00000207758.1,1116,7084,507,864,726,1091,1606,2875,1769,2856,1996,4739,3351,3178,11112,4462,6797,1383,1084,1326,514,2171,2650,2786,2849,494,981,997,1024,1187,838,1504,836,662,1114,2797,3385,680,2550,4427,5488,1243,618,935,969,5255,4729,2119,1038,2030,620,1559,7998,825,525,1147,906,1321,2217,1341,1775,1655,1410,1678,1015,1943,911,1762,2583,1021,458,449,327,1623,1356,616,1469,5061,1394,786,1714,2196,2650,2325,3287,3293
ENSG00000207768.3,122,976,75,95,52,161,212,270,264,447,248,643,189,153,577,375,244,167,139,83,46,224,369,316,347,42,21,63,64,83,47,188,90,102,120,283,259,110,252,527,742,72,30,46,51,441,229,231,97,137,44,124,747,101,57,88,127,151,195,120,122,137,109,140,77,124,81,73,92,195,56,35,17,303,182,101,230,184,209,55,131,345,485,68,559,332
ENSG00000207785.1,19,166,11,16,12,15,27,74,44,120,46,105,46,46,106,71,43,27,28,23,11,37,66,61,33,10,8,36,45,43,65,37,26,20,23,43,42,22,49,181,166,35,15,40,30,107,43,48,33,26,14,37,194,28,6,35,17,11,61,40,55,48,44,52,33,37,30,24,32,46,12,5,7,34,54,17,46,140,41,8,26,21,60,32,56,91
ENSG00000208015.1,796,4873,342,477,174,202,680,384,277,493,477,538,494,372,1049,457,390,289,340,254,100,380,357,491,230,79,95,100,131,113,102,438,276,461,377,818,696,147,797,643,1353,127,73,81,110,477,448,397,120,144,31,131,660,288,161,293,250,199,254,148,164,160,208,246,117,249,138,244,296,217,81,48,40,690,770,83,488,344,718,203,179,251,721,266,253,363
ENSG00000211538.1,239,1759,115,147,64,44,226,257,245,654,304,917,183,182,296,72,174,151,159,114,45,163,389,328,166,22,39,166,165,105,165,298,173,187,235,220,135,81,156,548,865,90,48,94,79,268,172,126,65,110,32,115,628,145,78,135,47,26,447,338,430,366,184,233,163,85,118,72,73,102,41,33,21,90,113,40,250,207,105,20,75,94,475,107,75,140
ENSG00000239057.2,1,6,0,1,0,1,1,0,2,8,0,9,1,3,3,0,2,1,1,2,0,0,1,1,2,0,0,1,0,0,0,1,1,0,1,0,0,0,3,5,7,2,1,1,1,0,1,0,0,1,0,5,3,1,0,0,0,0,2,5,2,6,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
ENSG00000207970.3,140,1004,79,184,256,543,256,1434,874,560,424,1017,439,406,5942,4331,1054,170,129,413,201,1180,1738,1165,434,247,257,192,325,415,195,509,222,111,382,1926,1119,268,822,1892,2814,687,361,499,516,2372,2866,1065,653,186,108,168,804,213,115,421,475,288,610,409,399,313,510,489,308,955,335,441,771,236,140,102,125,630,981,209,580,3959,896,362,725,1089,1427,1006,1481,2299
ENSG00000272080.1,78,690,56,98,35,47,127,203,117,214,138,250,213,229,455,448,324,118,102,45,31,111,151,154,77,40,61,75,80,95,63,116,85,94,101,128,190,39,106,388,712,65,33,48,53,276,154,103,73,102,33,66,439,77,50,81,40,41,178,126,149,125,115,111,50,169,103,154,205,106,38,26,22,77,101,33,124,218,110,24,81,67,285,96,148,238
ENSG00000275335.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276575.1,1,11,1,2,1,0,4,0,0,1,0,3,0,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,2,0,1,0,1,2,3,1,1,0,0,4,0,0,0,0,2,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0
ENSG00000277474.1,11,38,1,4,3,3,27,1,3,6,13,21,3,2,7,5,17,4,6,3,4,12,13,10,17,1,5,3,2,4,8,5,2,0,1,3,7,5,11,6,15,1,0,2,3,7,3,5,4,2,1,15,20,4,2,4,2,0,3,2,1,2,4,9,6,0,2,2,1,4,0,3,1,1,2,1,5,3,3,0,1,3,4,0,2,2
ENSG00000278204.1,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,1,1,1,1
ENSG00000271886.1,10370,73204,6392,6807,2948,2289,16732,16305,10137,13823,15020,10370,4582,7219,11390,3418,19848,14494,10831,14894,6171,21964,15446,14608,9998,4369,10744,7150,10447,9528,5533,10311,6878,4816,6541,7718,4270,3572,6234,25680,32549,14728,9310,12691,12877,19224,12656,27665,8807,7679,8232,20816,58737,11462,8454,9071,4543,1557,7332,4340,6541,5126,25281,29324,17561,7170,11750,10091,8647,10106,6762,10287,8043,1603,1968,7412,11122,9695,3514,824,5699,6518,13742,23808,11970,16836
ENSG00000208012.1,33498,223123,17387,18869,8295,7351,38792,15923,12783,15221,22090,12020,7008,10031,14573,4436,30431,25267,20590,17045,10399,36288,14422,14322,9592,2249,6686,9656,14299,12721,8341,17986,11827,9286,13917,15086,10273,2011,5910,17667,18783,16547,11358,14628,15534,19407,9153,25710,12812,10109,8191,15977,73670,18438,14126,13675,5229,5078,9107,6156,10526,7830,27768,31020,22426,6215,10181,11824,9467,11523,7334,8706,6480,14390,11411,4641,8558,6969,15158,4142,6425,3338,14305,11607,4231,21836
ENSG00000283334.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266328.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222532.1,13,258,16,23,3,14,115,30,37,34,88,307,90,119,536,243,829,54,68,35,48,63,21,39,45,15,24,56,52,68,75,4,0,3,4,25,10,6,5,56,39,10,8,7,5,20,18,50,234,59,22,86,321,6,20,9,16,12,33,20,33,40,24,18,11,7,15,25,12,14,4,8,3,13,11,9,25,49,16,9,10,6,47,45,64,36
ENSG00000284567.1,1617,14867,1089,3312,397,1666,8568,6278,2638,1608,2017,5803,199,302,1181,442,1042,5578,3725,769,1095,1600,21020,32863,18018,1018,486,2937,4660,789,495,539,246,198,525,12758,2257,500,3790,445433,48200,1076,606,1318,1060,27356,122806,1202,4286,252,198,714,2773,2013,817,3692,329,796,345,199,793,635,1012,942,567,493,585,779,813,902,666,672,811,1211,469,1584,3300,2849,2379,168,4149,12608,22702,1725,13342,6882
ENSG00000211991.4,80,351,79,76,19,31,125,51,53,58,61,54,13,15,64,17,80,16,9,5,9,20,23,10,16,5,10,11,10,7,2,6,3,3,9,210,97,3,7,21,7,14,19,11,18,23,20,8,6,11,9,31,72,115,123,72,84,103,6,3,9,4,38,46,28,7,29,13,25,12,6,9,8,60,51,35,6,13,35,17,9,2,11,24,15,25
ENSG00000202566.4,1115,6877,395,597,419,490,738,718,494,741,542,735,100,121,315,103,322,267,150,372,196,561,527,516,377,178,379,262,335,228,170,226,146,105,182,1552,1464,204,533,891,1049,221,189,323,297,870,526,468,132,243,233,830,2635,995,636,596,471,443,433,279,320,260,429,487,289,182,392,163,123,340,218,127,237,592,570,361,755,501,1077,160,293,502,678,1530,766,688
ENSG00000212027.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283534.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207820.1,4,62,2,6,3,3,7,6,5,0,9,6,1,5,8,0,0,4,4,3,3,22,3,4,2,0,3,1,5,5,0,4,1,1,3,6,10,6,4,7,21,4,6,1,0,6,4,4,3,1,2,2,20,6,1,5,9,6,3,5,4,3,3,5,0,3,3,1,1,7,3,3,0,8,20,6,2,2,13,0,0,1,13,2,10,6
ENSG00000199168.3,394,2950,176,292,153,478,2018,1004,873,511,617,1838,135,174,956,703,1317,171,128,625,110,2281,969,654,694,316,275,156,259,320,131,518,269,104,495,2618,2573,208,424,2836,3332,530,299,495,470,1451,1301,1307,1761,125,84,190,1276,351,196,777,1829,688,254,207,214,184,883,769,391,367,296,452,470,463,228,182,246,1984,3316,663,249,777,1976,686,314,532,2402,658,2272,1300
ENSG00000283242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207995.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283622.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221494.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000283435.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199051.3,11541,75926,6706,8627,4774,4163,9709,17482,10878,17981,13609,15791,5218,7440,8549,4638,37616,6120,4621,7003,2208,14950,12934,12797,13903,2118,7263,4983,6016,8037,5022,5615,3849,3955,4961,11968,13706,2260,7848,12510,14672,10421,6092,8898,9007,10398,12468,15757,4640,4081,2385,6074,34022,7857,5662,7053,4763,4652,8138,5640,9426,7516,9122,12226,7889,5434,8958,12436,8764,9096,4984,5345,4332,7551,7589,5174,5960,9189,8105,3031,3802,5993,11172,13879,13007,9633
ENSG00000221187.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263515.1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,8,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ENSG00000275110.1,3,22,2,2,1,2,25,6,1,2,5,26,5,5,0,3,15,3,2,2,3,20,6,7,1,5,14,36,72,39,78,2,0,0,1,1,4,4,0,6,18,5,2,0,3,2,6,37,55,6,5,11,32,6,1,2,3,2,5,4,10,4,3,2,7,1,6,3,3,10,3,1,2,1,1,2,7,1,3,5,0,7,5,2,3,0
ENSG00000208013.3,11142,82101,8790,7875,9192,7645,15500,7666,3525,9033,5814,7711,1895,2840,2541,2453,14007,2312,2091,2436,680,2455,5792,8272,8821,627,2436,3792,3843,3385,3740,3565,2287,2779,3036,10114,8394,2018,5303,12833,20498,1575,1639,1844,1223,13401,7969,6530,2001,2190,1584,5941,19135,3981,3191,4155,5513,4185,1971,1045,1294,1316,5049,6446,3764,539,1126,1368,994,2617,978,1037,764,8933,9954,8479,4117,2647,8895,5424,4875,7669,5863,2133,6389,8796
